"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"56602";"1050010";"A025351";"PV29  ";"2011JJ00";"    64.6";"      39";"    29.2";"    26.6";"    43.4";"    38.9";"       5";"       7";"       6";"       8";"       9";"      11";"      12";"      13";"      14";"      14"
"56603";"1050010";"A025351";"PV29  ";"2012JJ00";"    64.7";"      38";"    29.1";"    26.7";"    43.2";"    39.2";"       6";"       8";"       6";"       7";"       9";"      11";"      12";"      13";"      14";"      14"
"56604";"1050010";"A025351";"PV29  ";"2013JJ00";"    64.7";"      38";"    29.6";"    27.1";"    44.0";"    39.6";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56605";"1050010";"A025351";"PV29  ";"2014JJ00";"    64.5";"      38";"    31.3";"    28.0";"    46.4";"    40.8";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      15";"      15"
"56606";"1050010";"A025351";"PV29  ";"2015JJ00";"    64.8";"      38";"    30.8";"    28.5";"    45.8";"    41.7";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      15";"      15"
"56607";"1050010";"A025351";"PV29  ";"2016JJ00";"    65.3";"      38";"    31.8";"    29.5";"    47.5";"    43.0";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      14"
"56608";"1050010";"A025351";"PV29  ";"2017JJ00";"    65.9";"      38";"    32.8";"    30.1";"    49.1";"    43.9";"       7";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      14"
"56609";"1050010";"A025351";"PV29  ";"2018JJ00";"    66.1";"      38";"    32.9";"    30.4";"    49.9";"    45.0";"       7";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      14"
"56610";"1050010";"A025351";"PV29  ";"2019JJ00";"    66.0";"      38";"    35.4";"    32.0";"    53.9";"    47.3";"       7";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      15";"      14"
"56611";"1050010";"A025351";"PV29  ";"2020JJ00";"    65.8";"      38";"    36.0";"    33.4";"    54.9";"    49.1";"       7";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      15";"      14"
"56612";"1050010";"A025351";"PV29  ";"2021JJ00";"    65.6";"      37";"    38.0";"    34.9";"    57.9";"    51.1";"       8";"       7";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56613";"1050010";"A025351";"PV29  ";"2022JJ00";"    65.5";"      37";"    39.8";"    36.7";"    60.5";"    53.5";"       7";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      14"
"56614";"1050010";"A025351";"PV29  ";"2023JJ00";"    65.3";"      36";"    42.5";"    39.3";"    64.6";"    57.2";"       7";"       8";"       6";"       7";"       9";"      10";"      11";"      13";"      14";"      14"
"56615";"1050010";"A025351";"PV30  ";"2011JJ00";"   410.3";"      39";"    29.5";"    26.7";"    45.1";"    40.2";"       5";"       7";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56616";"1050010";"A025351";"PV30  ";"2012JJ00";"   413.3";"      39";"    29.7";"    26.8";"    45.4";"    40.3";"       5";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56617";"1050010";"A025351";"PV30  ";"2013JJ00";"   415.6";"      39";"    29.9";"    27.1";"    45.7";"    40.8";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56618";"1050010";"A025351";"PV30  ";"2014JJ00";"   417.5";"      39";"    31.9";"    28.0";"    48.8";"    42.1";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56619";"1050010";"A025351";"PV30  ";"2015JJ00";"   421.3";"      39";"    31.5";"    28.5";"    48.2";"    42.9";"       6";"       8";"       6";"       7";"       9";"      10";"      12";"      13";"      14";"      15"
"56620";"1050010";"A025351";"PV30  ";"2016JJ00";"   425.6";"      39";"    32.8";"    29.7";"    50.2";"    44.7";"       6";"       8";"       6";"       7";"       9";"      10";"      11";"      13";"      15";"      16"
"56621";"1050010";"A025351";"PV30  ";"2017JJ00";"   429.7";"      39";"    34.1";"    30.5";"    52.3";"    45.9";"       6";"       8";"       6";"       7";"       9";"      10";"      11";"      13";"      15";"      16"
"56622";"1050010";"A025351";"PV30  ";"2018JJ00";"   431.4";"      38";"    34.4";"    31.0";"    53.7";"    47.2";"       6";"       8";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      16"
"56623";"1050010";"A025351";"PV30  ";"2019JJ00";"   432.7";"      38";"    37.4";"    32.6";"    58.5";"    49.5";"       6";"       8";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      16"
"56624";"1050010";"A025351";"PV30  ";"2020JJ00";"   432.8";"      38";"    37.6";"    33.9";"    58.8";"    51.5";"       7";"       8";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      16"
"56625";"1050010";"A025351";"PV30  ";"2021JJ00";"   432.5";"      37";"    39.5";"    35.5";"    61.7";"    53.9";"       7";"       7";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      16"
"56626";"1050010";"A025351";"PV30  ";"2022JJ00";"   431.1";"      37";"    41.8";"    37.5";"    65.2";"    56.8";"       7";"       8";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      16"
"56627";"1050010";"A025351";"PV30  ";"2023JJ00";"   430.5";"      36";"    45.0";"    40.4";"    70.3";"    61.0";"       6";"       8";"       6";"       7";"       8";"      10";"      11";"      13";"      15";"      17"
"56628";"1050010";"A025351";"PV31  ";"2011JJ00";"   204.2";"      41";"    27.4";"    25.0";"    41.1";"    36.8";"       6";"      10";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      11"
"56629";"1050010";"A025351";"PV31  ";"2012JJ00";"   205.2";"      41";"    27.8";"    25.1";"    41.6";"    36.9";"       6";"      10";"       8";"       9";"      10";"      11";"      12";"      12";"      12";"      11"
"56630";"1050010";"A025351";"PV31  ";"2013JJ00";"   205.4";"      41";"    27.8";"    25.4";"    41.5";"    37.2";"       6";"      10";"       7";"       8";"      10";"      11";"      12";"      12";"      12";"      12"
"56631";"1050010";"A025351";"PV31  ";"2014JJ00";"   204.9";"      40";"    29.3";"    26.3";"    43.8";"    38.6";"       6";"      10";"       7";"       8";"      10";"      11";"      11";"      12";"      13";"      12"
"56632";"1050010";"A025351";"PV31  ";"2015JJ00";"   204.9";"      40";"    29.2";"    26.8";"    43.7";"    39.2";"       6";"      11";"       7";"       8";"       9";"      10";"      12";"      12";"      13";"      12"
"56633";"1050010";"A025351";"PV31  ";"2016JJ00";"   205.0";"      40";"    30.3";"    27.9";"    45.3";"    40.6";"       6";"      10";"       7";"       8";"       9";"      11";"      11";"      12";"      13";"      12"
"56634";"1050010";"A025351";"PV31  ";"2017JJ00";"   205.1";"      40";"    31.3";"    28.6";"    46.8";"    41.6";"       7";"      10";"       7";"       8";"       9";"      11";"      11";"      12";"      13";"      12"
"56635";"1050010";"A025351";"PV31  ";"2018JJ00";"   203.8";"      39";"    31.6";"    28.9";"    48.0";"    42.7";"       7";"      10";"       7";"       8";"       9";"      11";"      11";"      12";"      13";"      12"
"56636";"1050010";"A025351";"PV31  ";"2019JJ00";"   201.6";"      39";"    33.9";"    30.4";"    51.5";"    44.8";"       7";"      10";"       7";"       8";"       9";"      11";"      11";"      12";"      13";"      12"
"56637";"1050010";"A025351";"PV31  ";"2020JJ00";"   199.4";"      38";"    34.4";"    31.7";"    52.3";"    46.5";"       8";"      10";"       7";"       8";"       9";"      10";"      11";"      12";"      13";"      12"
"56638";"1050010";"A025351";"PV31  ";"2021JJ00";"   197.2";"      38";"    36.1";"    33.0";"    54.8";"    48.3";"       8";"      10";"       7";"       8";"       9";"      10";"      11";"      12";"      13";"      12"
"56639";"1050010";"A025351";"PV31  ";"2022JJ00";"   194.9";"      37";"    38.1";"    34.9";"    57.6";"    50.7";"       8";"      10";"       6";"       8";"       9";"      10";"      11";"      12";"      13";"      12"
"56640";"1050010";"A025351";"PV31  ";"2023JJ00";"   192.9";"      36";"    41.0";"    37.6";"    62.0";"    54.4";"       8";"      10";"       7";"       8";"       9";"      10";"      11";"      12";"      13";"      12"
"62062";"1050010";"A025359";"NL01  ";"2011JJ00";"  1705.1";"      23";"    23.7";"    20.3";"    29.1";"    24.6";"       4";"      13";"      18";"      15";"      11";"       9";"       8";"       8";"       7";"       6"
"62063";"1050010";"A025359";"NL01  ";"2012JJ00";"  1779.8";"      24";"    24.5";"    20.9";"    30.0";"    25.3";"       4";"      12";"      18";"      15";"      11";"      10";"       9";"       8";"       7";"       7"
"62064";"1050010";"A025359";"NL01  ";"2013JJ00";"  1847.8";"      25";"    24.4";"    21.0";"    30.0";"    25.5";"       3";"      11";"      18";"      15";"      12";"      10";"       9";"       8";"       7";"       7"
"62065";"1050010";"A025359";"NL01  ";"2014JJ00";"  1892.1";"      25";"    25.8";"    21.6";"    31.8";"    26.3";"       3";"      11";"      18";"      16";"      12";"      10";"       9";"       8";"       7";"       6"
"62066";"1050010";"A025359";"NL01  ";"2015JJ00";"  1954.0";"      26";"    25.4";"    21.9";"    31.1";"    26.5";"       4";"      10";"      18";"      16";"      12";"      10";"       9";"       8";"       7";"       6"
"62067";"1050010";"A025359";"NL01  ";"2016JJ00";"  2004.3";"      26";"    26.0";"    22.4";"    31.9";"    27.0";"       4";"      11";"      19";"      16";"      12";"      10";"       9";"       8";"       6";"       6"
"62068";"1050010";"A025359";"NL01  ";"2017JJ00";"  2057.9";"      27";"    27.0";"    22.9";"    33.2";"    27.5";"       4";"      11";"      19";"      15";"      12";"      10";"       9";"       8";"       6";"       6"
"62069";"1050010";"A025359";"NL01  ";"2018JJ00";"  2102.9";"      27";"    26.9";"    23.2";"    33.5";"    28.1";"       5";"      12";"      18";"      15";"      12";"      10";"       9";"       7";"       6";"       6"
"62070";"1050010";"A025359";"NL01  ";"2019JJ00";"  2151.8";"      27";"    28.8";"    24.3";"    36.0";"    29.5";"       5";"      13";"      18";"      15";"      12";"      10";"       9";"       8";"       6";"       6"
"62071";"1050010";"A025359";"NL01  ";"2020JJ00";"  2198.3";"      28";"    28.9";"    25.1";"    36.2";"    30.5";"       5";"      13";"      18";"      15";"      12";"      10";"       9";"       7";"       6";"       5"
"62072";"1050010";"A025359";"NL01  ";"2021JJ00";"  2242.4";"      28";"    29.9";"    26.1";"    37.4";"    31.6";"       5";"      14";"      18";"      14";"      12";"      10";"       9";"       7";"       6";"       5"
"62073";"1050010";"A025359";"NL01  ";"2022JJ00";"  2288.2";"      28";"    31.7";"    27.4";"    39.5";"    33.1";"       5";"      14";"      18";"      15";"      12";"      10";"       9";"       7";"       5";"       5"
"62074";"1050010";"A025359";"NL01  ";"2023JJ00";"  2335.4";"      29";"    34.5";"    29.7";"    43.1";"    35.8";"       5";"      13";"      18";"      14";"      12";"      10";"       9";"       7";"       6";"       5"
"62127";"1050010";"A025359";"PV20  ";"2011JJ00";"    60.4";"      22";"    21.8";"    18.9";"    26.6";"    23.2";"       4";"      15";"      23";"      16";"      11";"       9";"       7";"       6";"       5";"       4"
"62128";"1050010";"A025359";"PV20  ";"2012JJ00";"    62.9";"      23";"    22.7";"    19.5";"    27.7";"    23.9";"       3";"      14";"      23";"      16";"      11";"       9";"       8";"       7";"       5";"       5"
"62129";"1050010";"A025359";"PV20  ";"2013JJ00";"    65.2";"      23";"    22.5";"    19.7";"    27.5";"    24.0";"       4";"      14";"      20";"      17";"      12";"       9";"       8";"       6";"       5";"       4"
"62130";"1050010";"A025359";"PV20  ";"2014JJ00";"    66.6";"      24";"    23.5";"    20.3";"    28.8";"    24.8";"       3";"      12";"      22";"      18";"      12";"       9";"       8";"       7";"       5";"       4"
"62131";"1050010";"A025359";"PV20  ";"2015JJ00";"    68.7";"      24";"    23.4";"    20.5";"    28.6";"    25.0";"       3";"      12";"      22";"      18";"      12";"       9";"       8";"       7";"       5";"       4"
"62132";"1050010";"A025359";"PV20  ";"2016JJ00";"    70.2";"      25";"    23.9";"    21.0";"    29.2";"    25.5";"       4";"      12";"      23";"      17";"      12";"       9";"       7";"       6";"       4";"       4"
"62133";"1050010";"A025359";"PV20  ";"2017JJ00";"    71.8";"      25";"    24.6";"    21.4";"    30.1";"    26.0";"       4";"      13";"      22";"      17";"      13";"       9";"       8";"       6";"       4";"       4"
"62134";"1050010";"A025359";"PV20  ";"2018JJ00";"    73.2";"      26";"    24.8";"    21.8";"    30.7";"    26.6";"       5";"      14";"      22";"      16";"      12";"       9";"       8";"       6";"       4";"       4"
"62135";"1050010";"A025359";"PV20  ";"2019JJ00";"    74.8";"      26";"    26.3";"    22.8";"    32.5";"    27.7";"       5";"      15";"      21";"      16";"      12";"       9";"       8";"       6";"       4";"       4"
"62136";"1050010";"A025359";"PV20  ";"2020JJ00";"    76.3";"      27";"    26.7";"    23.6";"    33.1";"    28.7";"       5";"      15";"      21";"      16";"      12";"       9";"       8";"       6";"       4";"       4"
"62137";"1050010";"A025359";"PV20  ";"2021JJ00";"    78.0";"      27";"    27.8";"    24.6";"    34.3";"    29.7";"       5";"      16";"      21";"      16";"      12";"       9";"       8";"       6";"       4";"       3"
"62138";"1050010";"A025359";"PV20  ";"2022JJ00";"    79.4";"      27";"    29.3";"    25.8";"    36.1";"    31.1";"       5";"      16";"      21";"      16";"      12";"       9";"       7";"       5";"       4";"       3"
"62139";"1050010";"A025359";"PV20  ";"2023JJ00";"    80.9";"      27";"    32.1";"    28.1";"    39.6";"    33.8";"       6";"      16";"      21";"      15";"      12";"      10";"       8";"       5";"       4";"       4"
"62140";"1050010";"A025359";"PV21  ";"2011JJ00";"    71.5";"      26";"    22.5";"    19.7";"    27.7";"    24.1";"       4";"      14";"      20";"      16";"      11";"       9";"       8";"       7";"       6";"       4"
"62141";"1050010";"A025359";"PV21  ";"2012JJ00";"    74.3";"      26";"    23.2";"    20.3";"    28.5";"    24.9";"       3";"      13";"      19";"      16";"      12";"      10";"       9";"       8";"       6";"       5"
"62142";"1050010";"A025359";"PV21  ";"2013JJ00";"    77.0";"      27";"    23.3";"    20.6";"    28.7";"    25.2";"       3";"      11";"      19";"      17";"      13";"      10";"       9";"       8";"       6";"       5"
"62143";"1050010";"A025359";"PV21  ";"2014JJ00";"    78.9";"      28";"    24.1";"    21.0";"    29.8";"    25.7";"       3";"      11";"      20";"      17";"      13";"      10";"       9";"       7";"       6";"       4"
"62144";"1050010";"A025359";"PV21  ";"2015JJ00";"    81.3";"      29";"    23.9";"    21.3";"    29.5";"    26.0";"       3";"      11";"      19";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62145";"1050010";"A025359";"PV21  ";"2016JJ00";"    83.0";"      29";"    24.5";"    21.7";"    30.1";"    26.5";"       4";"      12";"      20";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62146";"1050010";"A025359";"PV21  ";"2017JJ00";"    84.8";"      29";"    25.2";"    22.2";"    31.0";"    27.0";"       4";"      12";"      20";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62147";"1050010";"A025359";"PV21  ";"2018JJ00";"    86.5";"      30";"    25.2";"    22.5";"    31.5";"    27.6";"       4";"      13";"      19";"      16";"      13";"      10";"       8";"       7";"       4";"       4"
"62148";"1050010";"A025359";"PV21  ";"2019JJ00";"    88.4";"      30";"    26.8";"    23.5";"    33.4";"    28.8";"       5";"      14";"      19";"      16";"      13";"      10";"       8";"       7";"       5";"       4"
"62149";"1050010";"A025359";"PV21  ";"2020JJ00";"    90.3";"      31";"    27.1";"    24.2";"    34.1";"    29.9";"       5";"      14";"      19";"      16";"      13";"      10";"       8";"       6";"       4";"       3"
"62150";"1050010";"A025359";"PV21  ";"2021JJ00";"    92.3";"      31";"    28.2";"    25.2";"    35.3";"    30.9";"       5";"      15";"      19";"      16";"      13";"      10";"       8";"       6";"       4";"       3"
"62151";"1050010";"A025359";"PV21  ";"2022JJ00";"    94.2";"      32";"    29.9";"    26.5";"    37.3";"    32.3";"       5";"      15";"      19";"      17";"      12";"      10";"       8";"       6";"       4";"       3"
"62152";"1050010";"A025359";"PV21  ";"2023JJ00";"    96.1";"      32";"    32.2";"    28.6";"    40.3";"    34.9";"       5";"      15";"      20";"      16";"      12";"      10";"       8";"       6";"       4";"       3"
"62153";"1050010";"A025359";"PV22  ";"2011JJ00";"    57.2";"      27";"    23.0";"    20.2";"    28.3";"    24.9";"       3";"      12";"      19";"      16";"      12";"      10";"       9";"       8";"       6";"       5"
"62154";"1050010";"A025359";"PV22  ";"2012JJ00";"    59.6";"      28";"    23.7";"    20.9";"    29.2";"    25.6";"       3";"      11";"      19";"      16";"      12";"      10";"       9";"       8";"       7";"       5"
"62155";"1050010";"A025359";"PV22  ";"2013JJ00";"    61.6";"      29";"    23.8";"    21.1";"    29.4";"    25.9";"       3";"      10";"      18";"      16";"      13";"      11";"       9";"       8";"       7";"       5"
"62156";"1050010";"A025359";"PV22  ";"2014JJ00";"    63.2";"      30";"    24.8";"    21.7";"    30.8";"    26.7";"       3";"       9";"      19";"      17";"      13";"      11";"       9";"       8";"       6";"       5"
"62157";"1050010";"A025359";"PV22  ";"2015JJ00";"    65.0";"      31";"    24.6";"    22.0";"    30.4";"    27.0";"       3";"       9";"      19";"      17";"      13";"      11";"      10";"       8";"       6";"       5"
"62158";"1050010";"A025359";"PV22  ";"2016JJ00";"    66.6";"      31";"    25.3";"    22.4";"    31.2";"    27.4";"       3";"       9";"      20";"      17";"      14";"      10";"       9";"       8";"       6";"       4"
"62159";"1050010";"A025359";"PV22  ";"2017JJ00";"    68.2";"      32";"    25.7";"    22.9";"    31.9";"    28.0";"       4";"      10";"      19";"      16";"      13";"      11";"      10";"       8";"       6";"       4"
"62160";"1050010";"A025359";"PV22  ";"2018JJ00";"    69.7";"      32";"    26.0";"    23.2";"    32.5";"    28.6";"       4";"      11";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62161";"1050010";"A025359";"PV22  ";"2019JJ00";"    71.0";"      33";"    27.3";"    24.3";"    34.2";"    30.0";"       4";"      11";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62162";"1050010";"A025359";"PV22  ";"2020JJ00";"    72.6";"      33";"    27.9";"    25.1";"    35.2";"    31.0";"       4";"      12";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62163";"1050010";"A025359";"PV22  ";"2021JJ00";"    74.0";"      34";"    29.0";"    26.1";"    36.5";"    32.1";"       4";"      13";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62164";"1050010";"A025359";"PV22  ";"2022JJ00";"    75.5";"      34";"    30.5";"    27.4";"    38.3";"    33.6";"       4";"      13";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62165";"1050010";"A025359";"PV22  ";"2023JJ00";"    77.0";"      34";"    33.1";"    29.6";"    41.6";"    36.4";"       5";"      13";"      19";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62166";"1050010";"A025359";"PV23  ";"2011JJ00";"   114.1";"      24";"    22.7";"    19.9";"    28.1";"    24.3";"       4";"      14";"      19";"      16";"      12";"       9";"       8";"       7";"       6";"       5"
"62167";"1050010";"A025359";"PV23  ";"2012JJ00";"   118.5";"      25";"    23.3";"    20.4";"    28.8";"    25.0";"       4";"      12";"      19";"      16";"      12";"      10";"       9";"       8";"       6";"       5"
"62168";"1050010";"A025359";"PV23  ";"2013JJ00";"   122.9";"      26";"    23.4";"    20.6";"    29.0";"    25.2";"       3";"      11";"      19";"      17";"      13";"      10";"       8";"       8";"       6";"       5"
"62169";"1050010";"A025359";"PV23  ";"2014JJ00";"   124.8";"      26";"    24.7";"    21.2";"    30.7";"    26.0";"       3";"      11";"      19";"      17";"      13";"      10";"       8";"       8";"       6";"       5"
"62170";"1050010";"A025359";"PV23  ";"2015JJ00";"   128.6";"      27";"    24.2";"    21.4";"    29.9";"    26.2";"       4";"      10";"      19";"      17";"      13";"      10";"       9";"       8";"       6";"       5"
"62171";"1050010";"A025359";"PV23  ";"2016JJ00";"   131.5";"      27";"    24.8";"    21.9";"    30.7";"    26.7";"       4";"      11";"      20";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62172";"1050010";"A025359";"PV23  ";"2017JJ00";"   135.0";"      27";"    25.8";"    22.4";"    32.0";"    27.2";"       4";"      11";"      19";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62173";"1050010";"A025359";"PV23  ";"2018JJ00";"   137.8";"      28";"    25.7";"    22.7";"    32.3";"    27.9";"       5";"      12";"      19";"      17";"      13";"      10";"       9";"       7";"       5";"       4"
"62174";"1050010";"A025359";"PV23  ";"2019JJ00";"   141.0";"      28";"    27.7";"    23.7";"    34.8";"    29.2";"       5";"      13";"      19";"      16";"      13";"      10";"       8";"       7";"       5";"       4"
"62175";"1050010";"A025359";"PV23  ";"2020JJ00";"   143.9";"      29";"    27.9";"    24.5";"    35.2";"    30.2";"       5";"      13";"      19";"      16";"      13";"      10";"       8";"       7";"       5";"       4"
"62176";"1050010";"A025359";"PV23  ";"2021JJ00";"   146.6";"      29";"    28.9";"    25.6";"    36.3";"    31.3";"       5";"      14";"      19";"      16";"      13";"      10";"       9";"       7";"       5";"       4"
"62177";"1050010";"A025359";"PV23  ";"2022JJ00";"   149.5";"      29";"    30.5";"    26.9";"    38.3";"    32.9";"       5";"      14";"      19";"      16";"      13";"      10";"       8";"       6";"       5";"       4"
"62178";"1050010";"A025359";"PV23  ";"2023JJ00";"   152.5";"      29";"    33.3";"    29.2";"    41.8";"    35.7";"       5";"      13";"      19";"      16";"      13";"      10";"       8";"       6";"       5";"       4"
"62179";"1050010";"A025359";"PV24  ";"2011JJ00";"    25.4";"      16";"    22.5";"    19.6";"    27.7";"    24.1";"       4";"      12";"      20";"      17";"      12";"      10";"       8";"       7";"       5";"       4"
"62180";"1050010";"A025359";"PV24  ";"2012JJ00";"    27.0";"      17";"    23.0";"    20.3";"    28.4";"    24.8";"       4";"      12";"      19";"      17";"      12";"      10";"       9";"       8";"       6";"       5"
"62181";"1050010";"A025359";"PV24  ";"2013JJ00";"    28.6";"      18";"    23.1";"    20.4";"    28.6";"    25.1";"       4";"      10";"      19";"      18";"      12";"      10";"       9";"       7";"       6";"       4"
"62182";"1050010";"A025359";"PV24  ";"2014JJ00";"    29.4";"      18";"    24.3";"    21.2";"    30.3";"    26.1";"       3";"       9";"      19";"      19";"      12";"      11";"       9";"       8";"       6";"       5"
"62183";"1050010";"A025359";"PV24  ";"2015JJ00";"    30.8";"      19";"    24.3";"    21.6";"    30.2";"    26.5";"       3";"       9";"      19";"      19";"      13";"      11";"       9";"       8";"       6";"       4"
"62184";"1050010";"A025359";"PV24  ";"2016JJ00";"    32.1";"      19";"    25.1";"    22.2";"    31.3";"    27.1";"       4";"      10";"      19";"      17";"      13";"      11";"       9";"       7";"       6";"       4"
"62185";"1050010";"A025359";"PV24  ";"2017JJ00";"    33.6";"      20";"    26.0";"    22.8";"    32.5";"    27.9";"       4";"      10";"      19";"      17";"      13";"      11";"       9";"       7";"       6";"       4"
"62186";"1050010";"A025359";"PV24  ";"2018JJ00";"    35.0";"      21";"    26.2";"    23.4";"    33.2";"    28.8";"       4";"      10";"      18";"      16";"      13";"      11";"       9";"       7";"       6";"       4"
"62187";"1050010";"A025359";"PV24  ";"2019JJ00";"    36.5";"      21";"    28.0";"    24.5";"    35.7";"    30.4";"       4";"      11";"      18";"      16";"      13";"      11";"       9";"       8";"       6";"       5"
"62188";"1050010";"A025359";"PV24  ";"2020JJ00";"    38.1";"      22";"    28.5";"    25.4";"    36.5";"    31.4";"       4";"      12";"      18";"      16";"      13";"      11";"       9";"       8";"       6";"       5"
"62189";"1050010";"A025359";"PV24  ";"2021JJ00";"    39.6";"      22";"    29.6";"    26.5";"    37.8";"    32.6";"       5";"      12";"      18";"      15";"      13";"      11";"       9";"       7";"       6";"       5"
"62190";"1050010";"A025359";"PV24  ";"2022JJ00";"    41.3";"      23";"    31.3";"    28.0";"    39.9";"    34.4";"       5";"      12";"      18";"      15";"      13";"      11";"       9";"       7";"       6";"       4"
"62191";"1050010";"A025359";"PV24  ";"2023JJ00";"    43.0";"      23";"    33.9";"    30.4";"    43.2";"    37.3";"       5";"      12";"      18";"      14";"      13";"      11";"       9";"       7";"       6";"       5"
"62192";"1050010";"A025359";"PV25  ";"2011JJ00";"   205.6";"      24";"    24.0";"    20.6";"    29.7";"    25.1";"       4";"      12";"      18";"      15";"      12";"      10";"       9";"       8";"       7";"       6"
"62193";"1050010";"A025359";"PV25  ";"2012JJ00";"   215.3";"      25";"    24.7";"    21.2";"    30.5";"    25.9";"       3";"      11";"      18";"      15";"      12";"      10";"       9";"       9";"       7";"       7"
"62194";"1050010";"A025359";"PV25  ";"2013JJ00";"   224.3";"      26";"    24.6";"    21.4";"    30.4";"    26.1";"       3";"      10";"      18";"      15";"      12";"      10";"       9";"       8";"       7";"       6"
"62195";"1050010";"A025359";"PV25  ";"2014JJ00";"   230.4";"      26";"    25.9";"    22.0";"    32.2";"    26.8";"       3";"      10";"      18";"      15";"      13";"      11";"       9";"       8";"       7";"       6"
"62196";"1050010";"A025359";"PV25  ";"2015JJ00";"   237.6";"      27";"    25.3";"    22.3";"    31.4";"    27.1";"       3";"       9";"      18";"      15";"      13";"      11";"       9";"       9";"       7";"       6"
"62197";"1050010";"A025359";"PV25  ";"2016JJ00";"   244.1";"      28";"    26.0";"    22.7";"    32.2";"    27.6";"       4";"      10";"      19";"      15";"      13";"      10";"       9";"       8";"       7";"       6"
"62198";"1050010";"A025359";"PV25  ";"2017JJ00";"   251.2";"      28";"    27.0";"    23.2";"    33.6";"    28.1";"       4";"      10";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62199";"1050010";"A025359";"PV25  ";"2018JJ00";"   257.3";"      28";"    27.0";"    23.5";"    33.9";"    28.8";"       4";"      11";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62200";"1050010";"A025359";"PV25  ";"2019JJ00";"   263.9";"      29";"    29.0";"    24.6";"    36.5";"    30.2";"       4";"      12";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62201";"1050010";"A025359";"PV25  ";"2020JJ00";"   270.1";"      29";"    29.1";"    25.4";"    36.8";"    31.2";"       5";"      12";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62202";"1050010";"A025359";"PV25  ";"2021JJ00";"   275.7";"      30";"    30.1";"    26.5";"    37.8";"    32.3";"       4";"      13";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62203";"1050010";"A025359";"PV25  ";"2022JJ00";"   282.1";"      30";"    31.7";"    27.8";"    39.9";"    33.9";"       5";"      13";"      18";"      15";"      13";"      10";"       9";"       7";"       6";"       5"
"62204";"1050010";"A025359";"PV25  ";"2023JJ00";"   288.2";"      30";"    34.4";"    30.1";"    43.3";"    36.7";"       5";"      13";"      18";"      15";"      12";"      10";"       9";"       7";"       6";"       5"
